loan_id,amount,interest_rate,term_months,zone,origination_date,price_appreciation_rate,formalization_status,rbi_rate_at_origination
LN104298,4439289,8.15,300,South Mumbai,2020-07-27,0.0673,Formal,5.24
LN104299,7641620,6.83,180,Mumbai Suburbs,2019-08-28,0.0801,Informal,5.03
LN104300,17186862,6.66,240,Navi Mumbai,2017-12-24,0.044,Formal,6.7
LN104301,16823521,6.89,360,Navi Mumbai,2018-03-27,0.0463,Informal,5.57
LN104302,15922998,7.16,180,South Mumbai,2022-08-20,0.0158,Informal,4.76
LN104303,17374616,8.26,300,South Mumbai,2016-07-17,0.0232,Formal,4.63
LN104304,1639872,9.47,300,Mumbai Suburbs,2022-12-19,0.0229,Informal,4.98
LN104305,18713536,7.32,360,Mumbai Suburbs,2015-04-20,0.0491,Formal,4
LN104306,13275520,9.77,180,Mumbai Suburbs,2015-03-09,0.0101,Formal,7.3
LN104307,6422569,9.84,300,Mumbai Suburbs,2021-12-10,0.0357,Formal,5.51
LN104308,14914516,9.86,360,Mumbai Suburbs,2015-10-16,0.0588,Formal,4.29
LN104309,13850510,9.43,240,South Mumbai,2018-07-01,0,Formal,4.58
LN104310,2647824,7.77,360,Mumbai Suburbs,2022-03-08,0.1045,Formal,5.13
LN104311,4383973,6.75,180,Navi Mumbai,2021-03-20,0.1134,Informal,5.93
LN104312,14678599,8.49,180,South Mumbai,2015-10-04,0.091,Formal,6.46
LN104313,9821437,8.46,300,Mumbai Suburbs,2016-04-20,0.0718,Informal,5.08
LN104314,5411054,9.47,240,South Mumbai,2016-06-28,0.0698,Formal,7.35
LN104315,1234000,9.99,180,Mumbai Suburbs,2018-04-01,0.0759,Informal,6.66
LN104316,12266037,8.28,300,Mumbai Suburbs,2015-05-10,0.0626,Formal,6.89
LN104317,14693090,7.71,360,Mumbai Suburbs,2019-05-04,0.0655,Formal,5.13
LN104318,11688877,7.15,360,Navi Mumbai,2020-08-16,0.0102,Informal,5.33
LN104319,13819981,6.52,180,Mumbai Suburbs,2022-07-15,0.0635,Informal,5.88
LN104320,16969724,8.28,240,Mumbai Suburbs,2019-10-14,0.075,Formal,5.58
LN104321,15221109,8.44,300,South Mumbai,2015-12-14,0.0701,Informal,4.91
LN104322,18485308,9.39,180,Mumbai Suburbs,2020-01-28,0.0944,Formal,7.49
LN104323,8724826,8.27,300,South Mumbai,2020-02-14,0.1041,Formal,6.97
LN104324,2097996,9.71,360,Navi Mumbai,2015-09-16,0.0442,Informal,4.83
LN104325,10963934,8.7,300,South Mumbai,2019-07-21,0.026,Formal,7.12
LN104326,5817911,9.44,360,South Mumbai,2018-09-17,0.0977,Formal,6.05
LN104327,13315298,7.02,240,South Mumbai,2016-02-06,0.08,Formal,4.04
LN104328,5858939,9.49,240,Navi Mumbai,2022-11-04,0.0428,Formal,5.21
LN104329,7254597,8.86,360,Mumbai Suburbs,2017-09-07,0.0533,Formal,4.09
LN104330,18445845,7.1,180,South Mumbai,2016-02-08,0.0509,Formal,4.31
LN104331,18948464,7.16,360,South Mumbai,2019-09-05,0.0681,Formal,4.63
LN104332,2383640,9.74,300,Mumbai Suburbs,2017-04-06,0.1031,Formal,5.7
LN104333,1513953,6.61,300,South Mumbai,2022-07-23,0.0331,Formal,5.33
LN104334,7051865,8.12,300,Mumbai Suburbs,2016-10-19,0.0688,Informal,4.52
LN104335,7434323,7.6,180,South Mumbai,2015-07-25,0.0677,Informal,5.38
LN104336,1685503,8.83,240,Mumbai Suburbs,2018-12-21,0.0004,Informal,5.07
LN104337,9811249,9.44,240,South Mumbai,2016-04-29,0.1351,Formal,5.44
LN104338,11311825,7.76,300,Mumbai Suburbs,2021-09-29,0.0663,Formal,4.6
LN104339,18114499,7.99,180,Mumbai Suburbs,2017-11-09,0.0947,Informal,6.13
LN104340,17388621,9.94,300,South Mumbai,2019-08-10,0.0115,Formal,4.16
LN104341,5777421,9.24,240,Mumbai Suburbs,2022-01-21,0.1178,Informal,5.36
LN104342,16481215,9.64,360,Mumbai Suburbs,2015-11-23,0.0494,Formal,7.13
LN104343,15692370,8.04,300,South Mumbai,2020-04-25,0,Informal,5.47
LN104344,1578110,7.32,300,Mumbai Suburbs,2016-12-17,0.0173,Formal,5.54
LN104345,5218346,7.94,300,Mumbai Suburbs,2020-05-01,0.0231,Formal,4.24
LN104346,14330322,9.01,240,Mumbai Suburbs,2020-01-03,0.0368,Informal,6.12
LN104347,17270947,6.88,180,South Mumbai,2021-03-30,0.0213,Informal,7.28
LN104348,8153314,7.45,360,South Mumbai,2021-05-19,0.0843,Formal,5.02
LN104349,12524217,6.66,360,South Mumbai,2016-02-17,0.0654,Formal,5.38
LN104350,10324391,8.01,360,Mumbai Suburbs,2022-08-18,0.0753,Informal,6.06
LN104351,11548540,9.4,300,Mumbai Suburbs,2016-11-11,0.0729,Formal,4.33
LN104352,3906492,6.59,240,Mumbai Suburbs,2020-01-11,0.0526,Formal,7.33
LN104353,4534150,8.86,360,Mumbai Suburbs,2022-03-07,0.0132,Formal,5.64
LN104354,6686321,9.76,300,South Mumbai,2016-03-03,0.0147,Formal,4.4
LN104355,19519104,7.33,180,Navi Mumbai,2019-02-04,0.0159,Formal,5.17
LN104356,15324511,8.93,300,South Mumbai,2020-09-02,0.0272,Informal,5.31
LN104357,1122019,9.91,360,Mumbai Suburbs,2016-05-31,0.1108,Formal,5.21
LN104358,2765317,9.87,360,Mumbai Suburbs,2015-01-17,0.0151,Formal,6.43
LN104359,17956217,7.32,180,Navi Mumbai,2019-01-28,0.1043,Formal,5.21
LN104360,9202637,6.85,240,South Mumbai,2020-02-17,0.0284,Formal,5.13
LN104361,9982339,7.02,180,Mumbai Suburbs,2021-10-08,0.0193,Formal,5.13
LN104362,8045927,8.96,180,Mumbai Suburbs,2015-01-14,0.0726,Formal,6.72
LN104363,3416826,9.04,360,Navi Mumbai,2015-03-30,0.098,Formal,5.08
LN104364,5290447,8.86,360,Navi Mumbai,2020-10-16,0.0113,Formal,4.05
LN104365,13252349,7.68,240,South Mumbai,2015-05-30,0.0573,Formal,5.28
LN104366,1144771,7.09,360,Mumbai Suburbs,2015-03-28,0.0956,Formal,4.97
LN104367,6749593,8.53,180,Mumbai Suburbs,2018-10-16,0.0873,Formal,7.18
LN104368,18786139,8.19,180,South Mumbai,2019-06-12,0.0137,Formal,5.67
LN104369,12386719,9.05,240,South Mumbai,2017-11-24,0.0539,Informal,4.82
LN104370,19598124,8.04,360,Navi Mumbai,2022-01-10,0.0117,Formal,7.44
LN104371,11106142,7.69,360,Mumbai Suburbs,2017-09-23,0.0712,Formal,4.86
LN104372,9499970,7.53,180,South Mumbai,2017-02-18,0.065,Formal,6.67
LN104373,11425111,7.24,180,South Mumbai,2015-11-04,0.077,Formal,6.27
LN104374,3362854,7.43,360,South Mumbai,2018-12-27,0.0313,Formal,5.62
LN104375,8284268,6.83,300,Mumbai Suburbs,2018-08-26,0.039,Formal,5.42
LN104376,3409409,7.71,180,Mumbai Suburbs,2017-10-02,0.0897,Formal,7.05
LN104377,15470919,6.63,180,Mumbai Suburbs,2016-08-11,0.0909,Informal,5.66
LN104378,15342726,7.15,180,South Mumbai,2016-02-23,0.1102,Informal,5.31
LN104379,16786859,9.11,240,Mumbai Suburbs,2020-07-22,0.1026,Informal,5.24
LN104380,11127730,7.64,360,South Mumbai,2019-03-12,0.0105,Formal,4.97
LN104381,12174889,8.84,360,Navi Mumbai,2015-01-31,0.0967,Formal,5.43
LN104382,18552508,9.01,360,South Mumbai,2017-01-18,0.059,Formal,4.42
LN104383,11298825,8.53,180,Mumbai Suburbs,2017-10-22,0.0818,Formal,4.23
LN104384,10989349,9.86,360,Mumbai Suburbs,2017-02-20,0.0499,Formal,5.9
LN104385,1189073,6.58,360,Mumbai Suburbs,2019-03-20,0.0326,Formal,5.59
LN104386,18136497,9.09,360,South Mumbai,2019-11-21,0.0515,Formal,4.61
LN104387,18862826,9.86,240,Mumbai Suburbs,2015-02-10,0.0619,Informal,4.37
LN104388,13754301,9.52,240,Navi Mumbai,2020-11-22,0.0687,Informal,4.5
LN104389,8752342,7.09,180,South Mumbai,2021-08-19,0.0892,Formal,5.1
LN104390,2059165,7.64,360,South Mumbai,2020-04-10,0.0289,Informal,5.58
LN104391,6300101,7.1,180,Mumbai Suburbs,2022-12-03,0.0263,Informal,4.68
LN104392,4933817,8.6,180,South Mumbai,2020-11-30,0.0111,Formal,6.64
LN104393,12894780,8.99,180,Mumbai Suburbs,2017-10-29,0.0533,Formal,4.68
LN104394,7932973,7.61,180,South Mumbai,2022-03-27,0.0338,Informal,4.43
LN104395,18353731,8.39,180,Mumbai Suburbs,2020-10-23,0.0501,Formal,7.48
LN104396,11751068,8.92,180,Mumbai Suburbs,2018-02-28,0.0607,Formal,5.57
LN104397,5287382,7.97,240,South Mumbai,2016-06-09,0.0065,Formal,4.6
LN104398,3050053,9.49,300,Mumbai Suburbs,2016-09-12,0.0433,Informal,7.13
LN104399,6021983,9.2,240,Mumbai Suburbs,2017-02-16,0.0709,Informal,4.81
LN104400,18536617,6.73,180,South Mumbai,2016-09-21,0.0621,Formal,7.24
LN104401,2985681,8.67,300,Mumbai Suburbs,2018-02-21,0.0488,Formal,4.42
LN104402,3561913,7.32,300,Mumbai Suburbs,2021-02-15,0.0589,Formal,6.95
LN104403,5067784,8.45,360,South Mumbai,2017-12-04,0.0518,Formal,4.64
LN104404,17238308,9.85,180,Navi Mumbai,2018-08-17,0.0301,Formal,7.28
LN104405,14509833,9.58,180,Mumbai Suburbs,2015-06-11,0.025,Informal,6.01
LN104406,12723987,7.92,240,South Mumbai,2015-10-18,0.1406,Informal,4.66
LN104407,19326533,7.52,300,Navi Mumbai,2021-03-18,0.0789,Informal,6.96
LN104408,7625655,7.32,300,Mumbai Suburbs,2020-02-13,0.0924,Formal,5.37
LN104409,1888698,8.36,180,Mumbai Suburbs,2020-12-11,0.0781,Informal,6.56
LN104410,2559657,6.9,360,South Mumbai,2020-08-20,0.1018,Formal,6.25
LN104411,9196906,8.42,180,Mumbai Suburbs,2015-07-31,0.0772,Formal,6.5
LN104412,8697808,6.5,300,Mumbai Suburbs,2019-03-04,0,Formal,5.2
LN104413,6938271,7.63,360,Mumbai Suburbs,2021-02-18,0.0349,Informal,7.29
LN104414,18322942,7.27,360,South Mumbai,2021-09-18,0.0671,Formal,5.96
LN104415,8766824,9.9,300,South Mumbai,2017-12-04,0.0663,Informal,4.27
LN104416,9830852,9.05,180,Mumbai Suburbs,2016-09-28,0.0639,Formal,4.23
LN104417,1490999,7.72,180,South Mumbai,2019-04-10,0.0265,Formal,6.58
LN104418,4189189,6.82,180,Mumbai Suburbs,2017-06-21,0.0432,Formal,6.97
LN104419,14200674,8.31,240,Mumbai Suburbs,2015-04-24,0.0674,Formal,6.43
LN104420,7200853,7.25,240,Navi Mumbai,2021-06-20,0.0611,Formal,4.97
LN104421,8622611,8.38,360,Mumbai Suburbs,2017-09-19,0.0833,Formal,4.79
LN104422,9796015,9.42,180,South Mumbai,2022-09-06,0.0278,Formal,5.98
LN104423,10259766,8.66,240,Navi Mumbai,2017-03-11,0.0746,Formal,4.69
LN104424,2303306,8.72,360,Navi Mumbai,2016-10-20,0.0428,Informal,5.33
LN104425,6489612,8.39,300,Mumbai Suburbs,2020-10-22,0.0493,Formal,6.2
LN104426,11016258,9.75,300,South Mumbai,2017-02-21,0.0583,Formal,5
LN104427,9445243,9.76,180,Mumbai Suburbs,2021-05-18,0.0081,Formal,5.31
LN104428,16599691,8.29,300,Mumbai Suburbs,2016-09-26,0.0638,Formal,5.26
LN104429,14984342,7.57,300,South Mumbai,2022-04-12,0.0977,Informal,5.61
LN104430,3343136,8.11,300,Mumbai Suburbs,2015-09-11,0.0235,Informal,6.36
LN104431,6568017,7.15,360,Mumbai Suburbs,2015-12-18,0.1157,Formal,6.74
LN104432,14744240,8.73,300,Mumbai Suburbs,2015-03-12,0.0406,Informal,6.33
LN104433,5422888,8.25,300,Mumbai Suburbs,2017-09-13,0.0777,Informal,4.09
LN104434,12952968,6.86,360,Mumbai Suburbs,2019-05-28,0.0203,Informal,7.14
LN104435,7424342,7.19,240,Mumbai Suburbs,2018-04-19,0.1248,Formal,6.03
LN104436,14710025,8.18,360,Mumbai Suburbs,2017-11-27,0.0282,Informal,7.22
LN104437,19497660,9.61,240,South Mumbai,2020-03-10,0.0662,Formal,7.37
LN104438,17862382,8.48,360,Mumbai Suburbs,2017-03-06,0.0439,Formal,5.64
LN104439,11861614,8.89,180,Mumbai Suburbs,2022-02-08,0.0585,Formal,7.21
LN104440,13367574,7.69,300,Navi Mumbai,2019-06-24,0.0634,Formal,5.28
LN104441,14447197,8.5,240,Mumbai Suburbs,2017-07-26,0.0502,Informal,4.91
LN104442,13253464,8.07,360,South Mumbai,2020-06-20,0.0396,Informal,4.26
LN104443,18075099,8.81,240,Navi Mumbai,2019-10-27,0.0586,Informal,5.58
LN104444,13541175,6.68,240,Mumbai Suburbs,2019-01-01,0.0579,Formal,6.41
LN104445,18533295,8.23,300,Navi Mumbai,2021-11-07,0.0697,Informal,7.42
LN104446,2443401,7.54,240,South Mumbai,2022-09-11,0.0745,Formal,5.82
LN104447,13479981,7.64,360,Mumbai Suburbs,2019-09-30,0.0843,Formal,6.57
LN104448,11646841,9.86,180,South Mumbai,2021-05-23,0.0768,Formal,7.14
LN104449,2186430,7.14,180,Navi Mumbai,2021-08-26,0.064,Formal,5.9
LN104450,5155304,7.59,300,Navi Mumbai,2015-12-01,0.0523,Formal,4.58
LN104451,15495074,8.28,360,Mumbai Suburbs,2017-05-19,0.014,Informal,6.97
LN104452,4809395,9.52,360,South Mumbai,2016-07-13,0.0647,Formal,6.01
LN104453,3659786,7.96,180,South Mumbai,2020-05-10,0.0928,Informal,6.65
LN104454,2160714,9.1,360,Mumbai Suburbs,2022-10-04,0.037,Formal,6.3
LN104455,9701524,9.5,240,Mumbai Suburbs,2020-04-13,0.04,Formal,4.21
LN104456,13623061,7.59,300,Mumbai Suburbs,2018-11-05,0.0992,Formal,4.59
LN104457,12368950,7.87,180,Mumbai Suburbs,2018-01-04,0.109,Informal,5
LN104458,6248575,7.75,300,Mumbai Suburbs,2017-05-06,0.035,Formal,5
LN104459,19389249,9.41,240,South Mumbai,2017-06-28,0.1365,Formal,6.94
LN104460,17095285,6.66,180,Mumbai Suburbs,2017-03-12,0.0725,Formal,6.09
LN104461,12856890,7.58,360,Mumbai Suburbs,2019-02-18,0.0877,Formal,4.29
LN104462,2414474,8.88,360,Navi Mumbai,2018-02-27,0.0494,Formal,5.36
LN104463,16622384,8.48,240,Mumbai Suburbs,2021-09-03,0.0677,Formal,5.95
LN104464,9050418,8.03,180,Mumbai Suburbs,2018-05-31,0.0728,Informal,4.88
LN104465,10750033,8.39,300,South Mumbai,2018-01-22,0.033,Formal,4.14
LN104466,7199951,7.19,180,Navi Mumbai,2022-10-19,0.1096,Formal,5.33
LN104467,15989573,8.01,360,South Mumbai,2022-05-10,0.0588,Informal,5.61
LN104468,2569720,8.26,180,Mumbai Suburbs,2016-03-03,0.045,Informal,7.17
LN104469,6181930,9.65,180,Navi Mumbai,2015-08-22,0.0252,Formal,7.18
LN104470,8496110,7.41,360,Mumbai Suburbs,2018-05-21,0.0769,Informal,5.75
LN104471,6134639,9.54,360,Mumbai Suburbs,2017-12-16,0.0677,Informal,5.65
LN104472,11324265,8.75,300,South Mumbai,2021-10-16,0.0307,Formal,6.24
LN104473,11371147,6.57,180,Navi Mumbai,2019-01-04,0.0642,Informal,4.9
LN104474,16955843,9.04,360,South Mumbai,2016-11-09,0.0746,Informal,5
LN104475,8738170,6.62,240,South Mumbai,2016-05-13,0.0482,Informal,4.01
LN104476,18686426,9.99,360,South Mumbai,2015-12-18,0.0712,Formal,4.27
LN104477,16340110,9.55,300,South Mumbai,2015-02-21,0.0601,Informal,4.62
LN104478,7240327,7.54,300,Navi Mumbai,2015-06-30,0.0534,Formal,6.24
LN104479,13857261,7.4,240,Mumbai Suburbs,2015-07-23,0.0312,Informal,4.74
LN104480,16883239,7.84,300,Mumbai Suburbs,2015-07-27,0.066,Formal,4.43
LN104481,19237451,7.75,180,Navi Mumbai,2017-03-23,0,Formal,6.16
LN104482,19235532,7.8,300,South Mumbai,2016-07-12,0.1031,Informal,6.28
LN104483,19204413,7.61,240,South Mumbai,2015-08-09,0.0956,Formal,4.21
LN104484,5128784,8.67,300,Mumbai Suburbs,2017-04-13,0.0293,Formal,6.71
LN104485,14022270,7.07,240,Mumbai Suburbs,2017-01-18,0.0168,Formal,6.12
LN104486,7768419,9.46,300,Mumbai Suburbs,2022-12-16,0.0951,Informal,5.39
LN104487,8102983,9.34,360,South Mumbai,2015-10-05,0.055,Formal,7.44
LN104488,4053380,8.17,240,Mumbai Suburbs,2017-01-30,0.0618,Formal,4.04
LN104489,18088601,9.48,300,South Mumbai,2020-07-03,0.0607,Formal,5.91
LN104490,7918863,7.37,180,South Mumbai,2016-02-08,0.0206,Formal,4.56
LN104491,16823477,6.56,240,South Mumbai,2018-03-22,0.0836,Formal,5.15
LN104492,7514524,8.67,240,Mumbai Suburbs,2019-02-24,0.0735,Formal,4.47
LN104493,7257838,8.1,300,Mumbai Suburbs,2020-09-24,0.0606,Formal,6.34
LN104494,16036491,8.49,360,Mumbai Suburbs,2022-01-09,0,Informal,5.41
LN104495,1809359,9.65,360,Navi Mumbai,2020-06-25,0.0751,Informal,7.45
LN104496,17635661,9.89,300,Navi Mumbai,2019-05-22,0.0713,Formal,6.29
LN104497,11601417,8.72,300,Mumbai Suburbs,2017-09-12,0.0572,Formal,7.21
LN104498,19978796,9.17,180,Navi Mumbai,2018-05-07,0.089,Formal,4.84
LN104499,15802099,6.79,300,Navi Mumbai,2016-02-21,0.0939,Informal,5.12
LN104500,2494139,7.06,240,Mumbai Suburbs,2019-09-02,0.0701,Formal,5.27
LN104501,6473660,9.07,300,Mumbai Suburbs,2015-06-12,0.0146,Formal,6.93
LN104502,5152092,8.01,180,Navi Mumbai,2021-03-27,0.022,Informal,4.74
LN104503,1069518,8.06,300,Mumbai Suburbs,2022-06-03,0.0391,Formal,7.31
LN104504,17953571,7.58,300,South Mumbai,2019-12-18,0.0525,Informal,4.15
LN104505,8230057,8.63,240,Mumbai Suburbs,2018-04-12,0.0852,Formal,7.11
LN104506,4199039,7.15,360,South Mumbai,2015-12-02,0.0699,Formal,5.58
LN104507,11086426,8.69,300,Mumbai Suburbs,2021-04-20,0.055,Formal,5.84
LN104508,3318620,7.11,180,South Mumbai,2016-03-11,0.0789,Formal,7.49
LN104509,4487379,6.72,300,South Mumbai,2020-02-26,0.0367,Formal,7.05
LN104510,11949445,7.66,300,South Mumbai,2016-01-11,0.0788,Formal,7.16
LN104511,13063550,7.31,240,Navi Mumbai,2022-12-04,0.0668,Formal,6.05
LN104512,8300259,9.61,360,South Mumbai,2018-01-05,0.0757,Informal,7.35
LN104513,7295425,6.69,360,South Mumbai,2017-04-22,0.0854,Informal,6.41
LN104514,10472917,7.12,360,South Mumbai,2017-01-13,0.0586,Formal,6.87
LN104515,3429151,8.42,300,Mumbai Suburbs,2020-01-12,0.0003,Informal,6.52
LN104516,1041743,8.18,240,Navi Mumbai,2021-01-08,0.0402,Formal,6.73
LN104517,9559556,6.66,240,South Mumbai,2015-05-23,0.0834,Formal,6.23
LN104518,15700387,6.53,300,South Mumbai,2022-11-25,0.0431,Formal,6.54
LN104519,6521452,9.96,240,Mumbai Suburbs,2022-03-11,0.0401,Formal,5.53
LN104520,7850322,8.81,360,Mumbai Suburbs,2019-01-29,0.0619,Formal,6.47
LN104521,8950806,7.78,240,South Mumbai,2019-09-08,0.0928,Formal,4.97
LN104522,19607530,8.15,300,Mumbai Suburbs,2021-05-14,0.0737,Formal,6.22
LN104523,4777341,7.43,300,Mumbai Suburbs,2022-02-04,0.1122,Formal,5.83
LN104524,9657116,7.71,180,Mumbai Suburbs,2022-05-02,0.072,Informal,7.14
LN104525,5585315,8.77,180,Navi Mumbai,2020-01-08,0.0709,Formal,6.36
LN104526,15060053,9.59,240,South Mumbai,2017-05-20,0.053,Formal,6.09
LN104527,6898931,7.14,240,South Mumbai,2021-11-20,0.0135,Formal,5.1
LN104528,2770403,9.44,300,Navi Mumbai,2021-08-21,0.0644,Formal,7.02
LN104529,15737126,6.93,180,Navi Mumbai,2020-10-01,0.0612,Formal,4.19
LN104530,8568370,7.25,180,South Mumbai,2021-02-03,0.0799,Formal,7.15
LN104531,1506995,6.63,360,Navi Mumbai,2020-03-12,0.0691,Formal,6.29
LN104532,3185454,6.99,360,Mumbai Suburbs,2022-10-19,0.0681,Formal,4.66
LN104533,7262094,9.71,300,South Mumbai,2021-10-18,0.0941,Formal,7.16
LN104534,3072723,8.11,300,Mumbai Suburbs,2022-08-21,0.0522,Formal,5.14
LN104535,6227528,6.77,300,South Mumbai,2015-05-05,0.0852,Informal,4.59
LN104536,18342851,9.86,300,South Mumbai,2016-11-19,0.0987,Formal,5.12
LN104537,18304625,9.58,180,South Mumbai,2016-08-21,0.0434,Formal,7.36
LN104538,1287635,9.14,300,Mumbai Suburbs,2022-03-04,0.0478,Informal,6.63
LN104539,1583510,9.77,300,Navi Mumbai,2018-12-09,0.037,Formal,7.21
LN104540,16358589,7.27,180,Mumbai Suburbs,2015-11-12,0.0193,Formal,5.05
LN104541,17760394,9.43,360,Mumbai Suburbs,2015-11-10,0.1153,Formal,4.29
LN104542,5722340,8.91,300,Mumbai Suburbs,2019-07-02,0.15,Informal,5.97
LN104543,17744725,9.54,360,Mumbai Suburbs,2016-01-03,0.0663,Informal,5.69
LN104544,16845187,9.29,180,Mumbai Suburbs,2015-01-15,0.0501,Formal,6.52
LN104545,14334305,7.71,360,Mumbai Suburbs,2018-08-01,0.1121,Formal,5.9
LN104546,2693481,9.21,180,Mumbai Suburbs,2019-11-21,0.078,Formal,5.39
LN104547,18377414,7.42,300,Mumbai Suburbs,2019-09-29,0.0374,Formal,4.02
LN104548,1397891,7.65,360,Mumbai Suburbs,2019-07-14,0.0337,Formal,5.64
LN104549,4081362,6.88,300,South Mumbai,2015-10-05,0.0846,Informal,4.42
LN104550,2041566,9.77,240,South Mumbai,2015-04-04,0.0715,Formal,7.23
LN104551,14627775,7.52,240,Mumbai Suburbs,2017-03-26,0.0937,Formal,7.23
LN104552,17593058,8.32,360,Navi Mumbai,2021-08-30,0.0811,Formal,6.81
LN104553,2619282,7.87,180,Mumbai Suburbs,2021-12-17,0.0234,Formal,4.55
LN104554,4434078,9.86,360,Navi Mumbai,2021-05-19,0.0368,Formal,4.52
LN104555,11223903,7.67,180,South Mumbai,2016-08-01,0.0337,Informal,5.97
LN104556,10459521,9.22,240,Mumbai Suburbs,2018-05-29,0.0665,Informal,6.55
LN104557,5850825,9.49,180,Mumbai Suburbs,2017-04-12,0.0563,Formal,7.17
LN104558,7805697,8.02,240,Mumbai Suburbs,2019-08-26,0.0463,Formal,7.13
LN104559,10275707,7.82,360,Navi Mumbai,2019-07-31,0.0507,Informal,4.54
LN104560,6595095,9.12,300,Navi Mumbai,2018-09-02,0.0802,Informal,7.48
LN104561,8438096,9.7,300,Mumbai Suburbs,2020-03-21,0.0546,Informal,4.55
LN104562,4053407,9.14,300,Mumbai Suburbs,2015-04-12,0.0396,Formal,6.94
LN104563,19194447,7.29,180,Navi Mumbai,2018-06-28,0.0208,Formal,6.05
LN104564,1407974,9.61,300,Mumbai Suburbs,2019-01-26,0.0329,Formal,6.37
LN104565,7818922,7.86,180,Navi Mumbai,2018-10-04,0.092,Formal,6.11
LN104566,13716160,8.52,300,Navi Mumbai,2022-03-11,0.04,Formal,7.04
LN104567,18929098,9.41,180,Mumbai Suburbs,2020-09-12,0.1144,Informal,6.23
LN104568,7456182,7.16,180,Mumbai Suburbs,2020-11-16,0.0789,Informal,6.97
LN104569,7999366,9.25,240,Mumbai Suburbs,2017-08-24,0.0355,Formal,4.54
LN104570,3471321,8.59,240,South Mumbai,2021-08-06,0.0416,Informal,7.03
LN104571,1700270,9.63,360,Mumbai Suburbs,2020-09-07,0,Formal,7.48
LN104572,16393675,7.1,240,South Mumbai,2022-11-25,0.0468,Formal,6.32
LN104573,5622942,7.97,180,Mumbai Suburbs,2020-11-28,0.1185,Informal,7.42
LN104574,10449168,9.41,240,Navi Mumbai,2021-08-04,0.109,Formal,4.77
LN104575,1192458,6.57,240,South Mumbai,2021-10-08,0.1083,Informal,6.9
LN104576,16700526,6.89,240,South Mumbai,2018-01-26,0.0783,Formal,4.59
LN104577,11312390,9.97,180,Mumbai Suburbs,2022-11-02,0.0547,Informal,5.81
LN104578,13998017,7.48,180,Mumbai Suburbs,2016-03-02,0.0629,Formal,6.32
LN104579,4896937,9.91,360,Mumbai Suburbs,2017-03-01,0.0763,Formal,6.31
LN104580,17432899,7.14,240,Mumbai Suburbs,2021-04-06,0.0595,Informal,6.35
LN104581,6497963,7.76,240,South Mumbai,2022-12-17,0.0364,Informal,5.12
LN104582,5102553,9.14,180,South Mumbai,2021-02-12,0.0578,Formal,7.41
LN104583,12119911,8.8,360,Navi Mumbai,2017-08-22,0.0194,Formal,4.02
LN104584,9434858,8.53,360,South Mumbai,2016-11-22,0.0778,Informal,6.17
LN104585,13393802,8.35,180,Mumbai Suburbs,2018-03-25,0.0327,Informal,7.03
LN104586,14474284,9.45,240,Navi Mumbai,2022-04-16,0.0771,Formal,7.12
LN104587,10739458,7.32,360,Navi Mumbai,2020-08-29,0.0276,Formal,6.52
LN104588,18252363,8.05,360,South Mumbai,2021-09-12,0.055,Formal,6.01
LN104589,15336194,7.04,240,Mumbai Suburbs,2016-08-02,0.0682,Formal,5.6
LN104590,3112368,8.59,360,Mumbai Suburbs,2021-09-25,0.0551,Formal,5.57
LN104591,7818753,7.38,240,Mumbai Suburbs,2018-01-29,0.0792,Formal,5.49
LN104592,1876336,7.67,360,Mumbai Suburbs,2021-05-31,0.0734,Informal,6.45
LN104593,13219023,8.15,360,Mumbai Suburbs,2017-05-26,0.0473,Formal,6.56
LN104594,6782197,6.59,180,South Mumbai,2022-08-21,0.0423,Informal,5.8
LN104595,14317715,6.82,360,Mumbai Suburbs,2015-07-28,0.0402,Informal,6.59
LN104596,11673829,8.9,240,Mumbai Suburbs,2017-11-08,0.0359,Informal,5.85
LN104597,12898651,8,360,Mumbai Suburbs,2020-04-05,0.1229,Formal,4.34
LN104598,13697368,9.53,180,South Mumbai,2021-11-28,0.0411,Formal,6.98
LN104599,12859039,8.93,360,South Mumbai,2017-02-25,0.0928,Formal,7.05
LN104600,14439753,6.53,300,Navi Mumbai,2015-10-24,0.0649,Informal,4.93
LN104601,16062752,8.66,240,South Mumbai,2017-02-12,0.0493,Formal,6.75
LN104602,2418060,6.83,300,South Mumbai,2020-08-26,0.0658,Formal,5.79
LN104603,17311669,9.23,180,Mumbai Suburbs,2020-02-11,0.0676,Formal,4.43
LN104604,5639022,9.97,300,Mumbai Suburbs,2022-10-06,0.0073,Formal,5.39
LN104605,9537333,8.36,360,South Mumbai,2016-05-25,0.0577,Informal,4.27
LN104606,6997804,8.89,240,Mumbai Suburbs,2022-12-05,0.0602,Formal,6.75
LN104607,18462554,7.33,300,Mumbai Suburbs,2017-04-21,0.0501,Formal,4.69
LN104608,17170143,8.03,360,Mumbai Suburbs,2022-05-18,0,Formal,4.58
LN104609,9443353,9.5,300,Navi Mumbai,2016-06-16,0.05,Informal,4.73
LN104610,2683032,7.09,360,South Mumbai,2020-10-25,0.1084,Formal,4.79
LN104611,17520615,7.43,360,Mumbai Suburbs,2021-06-25,0.0765,Informal,6.36
